relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;payload_sha256;public_redaction
930548;1786642364571;150B;Motor-/Controllerblock;20;317;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
930752;1786642364775;150D;Zweite Fahrstatistik;20;317;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
931798;1786642365821;1502;Akkuinformationen;16;318;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
932214;1786642366237;1505;BikePerformance / Fahrleistung;18;318;7;04-06-04-06-FF-FF-00-AA-FF-FF-FF-FF-FF-00-00-00-00-00;;
932428;1786642366451;1506;Trip / Kilometer & Betriebszähler;16;318;7;00-00-1B-7C-00-02-22-1F-00-00-02-BF-00-00-00-00;;
932845;1786642366868;1508;Settings / Licht & Fahrstufe;17;318;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
933048;1786642367071;1509;BatteryChange / Akku-Livestand;11;318;0,1;07-D0-FF-FF-56-C9-2C-00-00-00-67;;
933262;1786642367285;150A;MotorUpdate / Motor-Livestand;10;318;–;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
933473;1786642367496;150B;Motor-/Controllerblock;20;318;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
933677;1786642367700;150D;Zweite Fahrstatistik;20;318;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
934722;1786642368745;1502;Akkuinformationen;16;319;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
935138;1786642369161;1505;BikePerformance / Fahrleistung;18;319;0,1,2,3,7;01-FE-01-FE-FF-FF-00-A3-FF-FF-FF-FF-FF-00-00-00-00-00;;
935353;1786642369376;1506;Trip / Kilometer & Betriebszähler;16;319;7;00-00-1B-7C-00-02-22-22-00-00-02-BF-00-00-00-00;;
935769;1786642369792;1508;Settings / Licht & Fahrstufe;17;319;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
935971;1786642369994;1509;BatteryChange / Akku-Livestand;11;319;0,1,10;03-E8-FF-FF-56-C9-2C-00-00-00-33;;
936184;1786642370207;150A;MotorUpdate / Motor-Livestand;10;319;–;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
936400;1786642370423;150B;Motor-/Controllerblock;20;319;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
936606;1786642370629;150D;Zweite Fahrstatistik;20;319;–;01-18-00-CC-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
937648;1786642371671;1502;Akkuinformationen;16;320;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
938065;1786642372088;1505;BikePerformance / Fahrleistung;18;320;0,1,2,3,7;05-FA-05-FA-FF-FF-00-8F-FF-FF-FF-FF-FF-00-00-00-00-00;;
938267;1786642372290;1506;Trip / Kilometer & Betriebszähler;16;320;7;00-00-1B-7C-00-02-22-25-00-00-02-BF-00-00-00-00;;
938695;1786642372718;1508;Settings / Licht & Fahrstufe;17;320;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
938897;1786642372920;1509;BatteryChange / Akku-Livestand;11;320;0,1,5,6,10;0B-B8-FF-FF-56-C8-64-00-00-00-99;;
939111;1786642373134;150A;MotorUpdate / Motor-Livestand;10;320;–;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;;
939312;1786642373335;150B;Motor-/Controllerblock;20;320;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
939527;1786642373550;150D;Zweite Fahrstatistik;20;320;3;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
940576;1786642374599;1502;Akkuinformationen;16;321;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
940989;1786642375012;1505;BikePerformance / Fahrleistung;18;321;0,1,2,3,7;00-00-00-00-FF-FF-00-84-FF-FF-FF-FF-FF-00-00-00-00-00;;
941195;1786642375218;1506;Trip / Kilometer & Betriebszähler;16;321;3,7;00-00-1B-7D-00-02-22-28-00-00-02-BF-00-00-00-00;;
941609;1786642375632;1508;Settings / Licht & Fahrstufe;17;321;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
941822;1786642375845;1509;BatteryChange / Akku-Livestand;11;321;0,1,5,6,10;00-00-FF-FF-56-C9-F4-00-00-00-00;;
942026;1786642376049;150A;MotorUpdate / Motor-Livestand;10;321;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
942238;1786642376261;150B;Motor-/Controllerblock;20;321;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
942452;1786642376475;150D;Zweite Fahrstatistik;20;321;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
943487;1786642377510;1502;Akkuinformationen;16;322;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
943914;1786642377937;1505;BikePerformance / Fahrleistung;18;322;7;00-00-00-00-FF-FF-00-55-FF-FF-FF-FF-FF-00-00-00-00-00;;
944117;1786642378140;1506;Trip / Kilometer & Betriebszähler;16;322;7;00-00-1B-7D-00-02-22-2B-00-00-02-BF-00-00-00-00;;
944535;1786642378558;1508;Settings / Licht & Fahrstufe;17;322;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
944748;1786642378771;1509;BatteryChange / Akku-Livestand;11;322;0,1,6,10;03-E8-FF-FF-56-C9-90-00-00-00-33;;
944949;1786642378972;150A;MotorUpdate / Motor-Livestand;10;322;0,1;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;;
945164;1786642379187;150B;Motor-/Controllerblock;20;322;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
945366;1786642379389;150D;Zweite Fahrstatistik;20;322;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
946413;1786642380436;1502;Akkuinformationen;16;323;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
946830;1786642380853;1505;BikePerformance / Fahrleistung;18;323;0,1,2,3,7;04-06-04-06-FF-FF-00-57-FF-FF-FF-FF-FF-00-00-00-00-00;;
947056;1786642381079;1506;Trip / Kilometer & Betriebszähler;16;323;7;00-00-1B-7D-00-02-22-2E-00-00-02-BF-00-00-00-00;;
947470;1786642381493;1508;Settings / Licht & Fahrstufe;17;323;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
947674;1786642381697;1509;BatteryChange / Akku-Livestand;11;323;0,1,6,10;07-D0-FF-FF-56-C9-2C-00-00-00-67;;
947885;1786642381908;150A;MotorUpdate / Motor-Livestand;10;323;–;03-E8-FF-FF-FF-FF-FF-FF-FF-FF;;
948088;1786642382111;150B;Motor-/Controllerblock;20;323;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
948293;1786642382316;150D;Zweite Fahrstatistik;20;323;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
949336;1786642383359;1502;Akkuinformationen;16;324;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
949753;1786642383776;1505;BikePerformance / Fahrleistung;18;324;0,1,2,3,7;00-00-00-00-FF-FF-00-45-FF-FF-FF-FF-FF-00-00-00-00-00;;
949967;1786642383990;1506;Trip / Kilometer & Betriebszähler;16;324;7;00-00-1B-7D-00-02-22-31-00-00-02-BF-00-00-00-00;;
950383;1786642384406;1508;Settings / Licht & Fahrstufe;17;324;3;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
950587;1786642384610;1509;BatteryChange / Akku-Livestand;11;324;0,1,5,6,10;00-00-FF-FF-56-CA-58-00-00-00-00;;
950800;1786642384823;150A;MotorUpdate / Motor-Livestand;10;324;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
951014;1786642385037;150B;Motor-/Controllerblock;20;324;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
951216;1786642385239;150D;Zweite Fahrstatistik;20;324;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
952263;1786642386286;1502;Akkuinformationen;16;325;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
952680;1786642386703;1505;BikePerformance / Fahrleistung;18;325;0,1,2,3,7;01-FE-01-FE-FF-FF-00-34-FF-FF-FF-FF-FF-00-00-00-00-00;;
952893;1786642386916;1506;Trip / Kilometer & Betriebszähler;16;325;7;00-00-1B-7D-00-02-22-34-00-00-02-BF-00-00-00-00;;
953310;1786642387333;1508;Settings / Licht & Fahrstufe;17;325;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
953523;1786642387546;1509;BatteryChange / Akku-Livestand;11;325;–;00-00-FF-FF-56-CA-58-00-00-00-00;;
953725;1786642387748;150A;MotorUpdate / Motor-Livestand;10;325;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
953928;1786642387951;150B;Motor-/Controllerblock;20;325;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
954144;1786642388167;150D;Zweite Fahrstatistik;20;325;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
955188;1786642389211;1502;Akkuinformationen;16;326;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
955604;1786642389627;1505;BikePerformance / Fahrleistung;18;326;0,1,2,3,7;00-00-00-00-FF-FF-00-01-FF-FF-FF-FF-FF-00-00-00-00-00;;
955807;1786642389830;1506;Trip / Kilometer & Betriebszähler;16;326;7;00-00-1B-7D-00-02-22-37-00-00-02-BF-00-00-00-00;;
956221;1786642390244;1508;Settings / Licht & Fahrstufe;17;326;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
956438;1786642390461;1509;BatteryChange / Akku-Livestand;11;326;6;00-00-FF-FF-56-CA-BC-00-00-00-00;;
956650;1786642390673;150A;MotorUpdate / Motor-Livestand;10;326;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
956855;1786642390878;150B;Motor-/Controllerblock;20;326;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
957066;1786642391089;150D;Zweite Fahrstatistik;20;326;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
958101;1786642392124;1502;Akkuinformationen;16;327;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
958530;1786642392553;1505;BikePerformance / Fahrleistung;18;327;7;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
958732;1786642392755;1506;Trip / Kilometer & Betriebszähler;16;327;–;00-00-1B-7D-00-02-22-37-00-00-02-BF-00-00-00-00;;
959147;1786642393170;1508;Settings / Licht & Fahrstufe;17;327;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
959361;1786642393384;1509;BatteryChange / Akku-Livestand;11;327;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
959563;1786642393586;150A;MotorUpdate / Motor-Livestand;10;327;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
959777;1786642393800;150B;Motor-/Controllerblock;20;327;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
959990;1786642394013;150D;Zweite Fahrstatistik;20;327;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
961029;1786642395052;1502;Akkuinformationen;16;328;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
961442;1786642395465;1505;BikePerformance / Fahrleistung;18;328;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
961656;1786642395679;1506;Trip / Kilometer & Betriebszähler;16;328;–;00-00-1B-7D-00-02-22-37-00-00-02-BF-00-00-00-00;;
962072;1786642396095;1508;Settings / Licht & Fahrstufe;17;328;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
962289;1786642396312;1509;BatteryChange / Akku-Livestand;11;328;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
962490;1786642396513;150A;MotorUpdate / Motor-Livestand;10;328;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
962704;1786642396727;150B;Motor-/Controllerblock;20;328;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
962907;1786642396930;150D;Zweite Fahrstatistik;20;328;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
963952;1786642397975;1502;Akkuinformationen;16;329;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
964369;1786642398392;1505;BikePerformance / Fahrleistung;18;329;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
964583;1786642398606;1506;Trip / Kilometer & Betriebszähler;16;329;–;00-00-1B-7D-00-02-22-37-00-00-02-BF-00-00-00-00;;
964999;1786642399022;1508;Settings / Licht & Fahrstufe;17;329;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
965201;1786642399224;1509;BatteryChange / Akku-Livestand;11;329;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
965414;1786642399437;150A;MotorUpdate / Motor-Livestand;10;329;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
965629;1786642399652;150B;Motor-/Controllerblock;20;329;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
965831;1786642399854;150D;Zweite Fahrstatistik;20;329;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
966877;1786642400900;1502;Akkuinformationen;16;330;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
967306;1786642401329;1505;BikePerformance / Fahrleistung;18;330;7;00-00-00-00-FF-FF-00-13-FF-FF-FF-FF-FF-00-00-00-00-00;;
967508;1786642401531;1506;Trip / Kilometer & Betriebszähler;16;330;7;00-00-1B-7D-00-02-22-39-00-00-02-BF-00-00-00-00;;
967925;1786642401948;1508;Settings / Licht & Fahrstufe;17;330;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
968129;1786642402152;1509;BatteryChange / Akku-Livestand;11;330;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
968338;1786642402361;150A;MotorUpdate / Motor-Livestand;10;330;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
968541;1786642402564;150B;Motor-/Controllerblock;20;330;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
968754;1786642402777;150D;Zweite Fahrstatistik;20;330;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
969803;1786642403826;1502;Akkuinformationen;16;331;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
970219;1786642404242;1505;BikePerformance / Fahrleistung;18;331;7;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
970420;1786642404443;1506;Trip / Kilometer & Betriebszähler;16;331;7;00-00-1B-7D-00-02-22-3C-00-00-02-BF-00-00-00-00;;
970849;1786642404872;1508;Settings / Licht & Fahrstufe;17;331;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
971050;1786642405073;1509;BatteryChange / Akku-Livestand;11;331;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
971265;1786642405288;150A;MotorUpdate / Motor-Livestand;10;331;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
971466;1786642405489;150B;Motor-/Controllerblock;20;331;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
971680;1786642405703;150D;Zweite Fahrstatistik;20;331;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
972728;1786642406751;1502;Akkuinformationen;16;332;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
973144;1786642407167;1505;BikePerformance / Fahrleistung;18;332;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
973345;1786642407368;1506;Trip / Kilometer & Betriebszähler;16;332;–;00-00-1B-7D-00-02-22-3C-00-00-02-BF-00-00-00-00;;
973766;1786642407789;1508;Settings / Licht & Fahrstufe;17;332;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
973976;1786642407999;1509;BatteryChange / Akku-Livestand;11;332;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
974180;1786642408203;150A;MotorUpdate / Motor-Livestand;10;332;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
974394;1786642408417;150B;Motor-/Controllerblock;20;332;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
974609;1786642408632;150D;Zweite Fahrstatistik;20;332;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
975643;1786642409666;1502;Akkuinformationen;16;333;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
976070;1786642410093;1505;BikePerformance / Fahrleistung;18;333;7;00-00-00-00-FF-FF-00-0F-FF-FF-FF-FF-FF-00-00-00-00-00;;
976274;1786642410297;1506;Trip / Kilometer & Betriebszähler;16;333;7;00-00-1B-7D-00-02-22-3E-00-00-02-BF-00-00-00-00;;
976686;1786642410709;1508;Settings / Licht & Fahrstufe;17;333;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
976901;1786642410924;1509;BatteryChange / Akku-Livestand;11;333;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
977102;1786642411125;150A;MotorUpdate / Motor-Livestand;10;333;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
977317;1786642411340;150B;Motor-/Controllerblock;20;333;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
977518;1786642411541;150D;Zweite Fahrstatistik;20;333;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
978565;1786642412588;1502;Akkuinformationen;16;334;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
978982;1786642413005;1505;BikePerformance / Fahrleistung;18;334;7;00-00-00-00-FF-FF-00-22-FF-FF-FF-FF-FF-00-00-00-00-00;;
979195;1786642413218;1506;Trip / Kilometer & Betriebszähler;16;334;7;00-00-1B-7D-00-02-22-41-00-00-02-BF-00-00-00-00;;
979613;1786642413636;1508;Settings / Licht & Fahrstufe;17;334;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
979825;1786642413848;1509;BatteryChange / Akku-Livestand;11;334;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
980031;1786642414054;150A;MotorUpdate / Motor-Livestand;10;334;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
980245;1786642414268;150B;Motor-/Controllerblock;20;334;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
980444;1786642414467;150D;Zweite Fahrstatistik;20;334;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
981493;1786642415516;1502;Akkuinformationen;16;335;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
981910;1786642415933;1505;BikePerformance / Fahrleistung;18;335;7;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
982124;1786642416147;1506;Trip / Kilometer & Betriebszähler;16;335;7;00-00-1B-7D-00-02-22-43-00-00-02-BF-00-00-00-00;;
982536;1786642416559;1508;Settings / Licht & Fahrstufe;17;335;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
982741;1786642416764;1509;BatteryChange / Akku-Livestand;11;335;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
982954;1786642416977;150A;MotorUpdate / Motor-Livestand;10;335;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
983169;1786642417192;150B;Motor-/Controllerblock;20;335;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
983369;1786642417392;150D;Zweite Fahrstatistik;20;335;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
984417;1786642418440;1502;Akkuinformationen;16;336;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
984832;1786642418855;1505;BikePerformance / Fahrleistung;18;336;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
985046;1786642419069;1506;Trip / Kilometer & Betriebszähler;16;336;–;00-00-1B-7D-00-02-22-43-00-00-02-BF-00-00-00-00;;
985463;1786642419486;1508;Settings / Licht & Fahrstufe;17;336;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
985666;1786642419689;1509;BatteryChange / Akku-Livestand;11;336;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
985881;1786642419904;150A;MotorUpdate / Motor-Livestand;10;336;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
986094;1786642420117;150B;Motor-/Controllerblock;20;336;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
986297;1786642420320;150D;Zweite Fahrstatistik;20;336;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
987343;1786642421366;1502;Akkuinformationen;16;337;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
987759;1786642421782;1505;BikePerformance / Fahrleistung;18;337;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
987973;1786642421996;1506;Trip / Kilometer & Betriebszähler;16;337;–;00-00-1B-7D-00-02-22-43-00-00-02-BF-00-00-00-00;;
988388;1786642422411;1508;Settings / Licht & Fahrstufe;17;337;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
988593;1786642422616;1509;BatteryChange / Akku-Livestand;11;337;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
988804;1786642422827;150A;MotorUpdate / Motor-Livestand;10;337;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
989007;1786642423030;150B;Motor-/Controllerblock;20;337;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
989220;1786642423243;150D;Zweite Fahrstatistik;20;337;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
990266;1786642424289;1502;Akkuinformationen;16;338;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
990682;1786642424705;1505;BikePerformance / Fahrleistung;18;338;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
990885;1786642424908;1506;Trip / Kilometer & Betriebszähler;16;338;–;00-00-1B-7D-00-02-22-43-00-00-02-BF-00-00-00-00;;
991301;1786642425324;1508;Settings / Licht & Fahrstufe;17;338;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
991517;1786642425540;1509;BatteryChange / Akku-Livestand;11;338;–;00-00-FF-FF-56-CA-BC-00-00-00-00;;
991729;1786642425752;150A;MotorUpdate / Motor-Livestand;10;338;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
991933;1786642425956;150B;Motor-/Controllerblock;20;338;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
992145;1786642426168;150D;Zweite Fahrstatistik;20;338;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
993182;1786642427205;1502;Akkuinformationen;16;339;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
993607;1786642427630;1505;BikePerformance / Fahrleistung;18;339;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
993811;1786642427834;1506;Trip / Kilometer & Betriebszähler;16;339;–;00-00-1B-7D-00-02-22-43-00-00-02-BF-00-00-00-00;;
994225;1786642428248;1508;Settings / Licht & Fahrstufe;17;339;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
994440;1786642428463;1509;BatteryChange / Akku-Livestand;11;339;5,6;00-00-FF-FF-56-CB-20-00-00-00-00;;
994643;1786642428666;150A;MotorUpdate / Motor-Livestand;10;339;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
994859;1786642428882;150B;Motor-/Controllerblock;20;339;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
995073;1786642429096;150D;Zweite Fahrstatistik;20;339;–;01-18-00-CB-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
996106;1786642430129;1502;Akkuinformationen;16;340;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
996534;1786642430557;1505;BikePerformance / Fahrleistung;18;340;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
996736;1786642430759;1506;Trip / Kilometer & Betriebszähler;16;340;–;00-00-1B-7D-00-02-22-43-00-00-02-BF-00-00-00-00;;
997155;1786642431178;1508;Settings / Licht & Fahrstufe;17;340;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-01-00-00-00-00-00;;
